Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2014,58000,0,1,1,24,1120,70,5,3.25
2017,59500,0,0,1,14.75,2967,245,7,68
2016,16650,1,1,1,17,1198,74,5,5.5
2018,34696,1,0,1,18,1497,117.3,5,12.08
2018,42243,0,1,1,27.39,1248,74,5,7.48
2016,57824,0,1,1,24,1120,70,5,5.5
2011,110000,0,1,1,19.3,1248,73.9,5,3.5
2013,72000,0,0,1,0,2179,115,5,15.5
2013,63455,0,1,1,11.5,2982,171,7,19
2017,17151,0,1,1,27.3,1498,98.6,5,8.4
2016,31001,0,1,1,24.3,1248,88.5,5,7.25
2014,42109,0,1,1,23.4,1248,74,5,4.25
2015,55000,0,0,0,21.66,1498,103.52,5,5.7
2013,46000,0,0,0,0,2179,115,5,26
2013,30852,1,1,1,22.74,796,47.3,5,2.49
2011,65000,1,1,0,16.47,1198,73.9,5,3
2015,65000,0,1,1,26,1498,98.6,5,5.95
2013,72000,0,1,1,23.4,1248,74,5,2.69
2014,29000,0,0,1,17.11,1968,174.33,5,26
2015,32000,1,1,1,17.8,1497,117.3,5,5.5
2016,29875,1,1,1,18.16,1196,86.8,5,4.85
2018,32539,0,1,1,24.3,1248,88.5,5,8.39
2015,83090,0,1,1,19.01,1461,108.45,5,7.99
2016,62679,0,1,1,21.19,1396,88.73,5,6.95
2010,93000,1,1,1,15.7,1390,75,5,1.5
2006,44000,1,1,1,17.7,1497,78,5,1.55
2010,78400,1,1,0,15.6,1196,70,5,2.75
2014,71300,1,1,1,13.06,1598,102.53,5,4.25
2015,18000,1,1,1,20.36,1197,78.9,5,2.85
2019,24013,0,0,1,12.81,1999,148.31,7,56.14
2009,99100,1,0,0,9.74,1984,208,5,10
2003,62000,1,1,0,11.3,1298,83.1,8,1.25
2017,14000,0,1,1,26.59,1248,74,5,7.5
2015,44811,0,0,1,17.11,1968,174.33,5,25.81
2014,44000,1,1,1,16.47,1198,74,5,4.3
2010,136000,0,1,0,11.5,2982,171,7,11
2010,144113,0,1,0,11.5,2982,171,7,11.75
2012,94989,1,1,1,12.8,2354,177.6,5,6.58
2012,58133,0,1,1,22.9,1248,74,5,4.8
2008,61000,1,1,0,17.5,1198,70,5,1.65
2017,27000,0,1,1,17.1,1956,170,5,15
2014,18050,1,1,0,25.4,624,37.5,4,1
2007,145277,1,1,1,15.3,1596,101,5,1.65
2015,42000,0,1,1,27.62,793,47,5,3.6
2011,86000,0,1,1,11.5,2982,171,7,11.5
2015,42150,0,1,1,27.62,793,47,5,3.6
2015,30158,1,1,1,21.1,814,55.2,5,3.05
2011,47000,0,1,0,23.5,1498,90,5,6
2013,39000,1,1,1,16.47,1198,74,5,3.75
2016,32125,1,1,1,16.2,1199,74,5,6.17
2017,58829,0,1,1,24.3,1248,88.5,5,9.05
2013,67559,1,1,1,19.4,1198,86.8,5,4.05
2013,55000,1,1,1,17.5,1298,85.8,5,4.25
2018,30000,1,1,1,23.1,998,67.04,5,3.75
2016,28000,1,0,1,13,1591,121.3,5,11.85
2016,31826,0,1,1,22.7,1498,89.84,5,8.24
2008,100009,1,1,0,13.1,1997,141.1,5,6.5
2019,17201,0,0,1,12.51,2179,187.7,7,58.91
2014,74345,0,1,1,15.1,2179,140,7,8
2015,58134,1,1,1,16.47,1198,74,5,4.64
2010,30566,1,0,1,19.2,1197,80,5,3.32
2012,55231,1,1,0,20.36,1197,78.9,5,2.78
2016,67774,0,0,1,14.81,1998,163.7,5,8.95
2013,50319,1,0,1,12,1991,181.03,5,21.95
2013,45000,1,1,1,11.7,2359,134,5,7.9
2007,43627,1,0,1,11.74,1796,186,5,29
2013,45000,0,1,1,22.07,1199,73.9,5,3.25
2014,10500,1,1,1,17.4,1497,117.3,5,5.9
2017,21789,0,1,1,24.3,1248,88.5,5,9.88
2019,21134,1,1,1,18.6,1197,81.86,5,8.78
2011,90000,0,1,0,13.93,2179,138.1,7,2.75
2014,51553,0,1,1,21.64,1461,84.8,5,5.98
2011,31000,1,0,1,10.9,2497,215,5,31
2011,67422,1,1,0,14.53,1798,138,5,3.55
2015,60519,0,1,1,22.32,1582,126.32,5,6.24
2009,34000,0,1,1,19.3,1248,73.9,5,2.19
2013,68434,0,1,1,28.4,1248,73.75,5,5.5
2014,17000,1,1,1,24.07,998,67.1,5,2.1
2011,43686,1,0,1,10.5,5000,503,4,50.66
2012,22000,0,0,1,14.84,2143,170,5,14
2013,79225,0,1,1,22,1582,126.2,5,5.5
2007,63000,1,1,0,14.2,1598,102,5,1.2
2014,61922,1,1,1,20.4,1197,81.8,5,5.3
2015,85000,0,1,1,23.9,1582,126.2,5,6.3
2017,26192,0,0,1,17.9,2143,168,5,40.47
2013,65000,0,1,1,13,2982,168.5,7,16.1
2014,44999,0,0,1,12.8,1968,167.6,5,25
2008,81308,0,0,0,13.2,1995,170,5,7.95
2016,35000,1,1,1,24.7,796,47.3,5,2.65
2012,65349,1,1,1,20.92,998,67.1,5,2.81
2012,80000,1,0,1,15.64,1798,167.62,5,17.5
2012,61000,1,1,1,16.1,1197,85,5,3.3
2019,31817,1,1,1,22.5,998,67.04,5,5.34
2016,41000,0,1,1,21.14,1498,103.52,5,8.5
2010,82606,1,1,0,16,1198,90,5,2.69
2015,52000,0,1,1,16,2179,140,7,11.5
2011,50318,1,1,1,18.5,1197,85.8,5,4.06
2016,50000,0,0,1,17.9,2143,201.15,5,49
2012,72000,0,1,1,20.5,1598,103.5,5,4.6
2015,63776,0,1,1,24,1120,70,5,3.96
2015,28133,1,1,1,18.6,1197,81.86,5,5.6
2017,45000,0,1,1,22.95,1248,74,5,3.75
2015,55697,0,1,1,22.54,1396,88.73,5,5.5
2012,62000,0,1,0,20.5,1598,103.5,5,3
2011,48000,1,1,1,16,1368,90,5,3
2010,90246,1,1,1,16.1,1298,88.2,5,2.95
2015,80500,0,1,1,25,1396,69,5,2.45
2012,119000,0,0,1,14.84,2143,170,5,13.99
2016,28541,0,0,1,11.57,2987,254.79,5,60.75
2012,41000,1,1,0,16.8,1497,116.3,5,4.5
2010,58000,1,1,0,18.5,1197,80,5,2.5
2015,99000,0,1,1,13,2982,168.5,7,20.5
2014,31200,1,1,1,18.9,1197,82,5,3.9
2009,85000,0,1,0,15,1896,105,5,3.5
2016,60924,1,0,1,15.63,1499,110.4,5,8.3
2012,45000,1,1,1,21.1,814,55.2,5,2.5
2011,44000,1,0,1,19.15,1198,75.94,5,2.65
2016,30534,1,0,1,19,1199,88.7,5,7.42
2016,46399,1,1,1,16.47,1198,74,5,4.63
2008,42000,1,1,1,19.7,796,46.3,5,1.09
2011,67000,0,1,1,22.32,1582,126.32,5,3.8
2013,58000,0,0,1,10,2148,170,5,15.75
2015,27000,1,1,1,17.57,1193,88.7,5,5.27
2012,39566,1,1,0,18.4,1198,86.8,5,2.75
2016,14980,0,1,1,27.3,1498,98.6,5,7.4
2017,18491,1,0,1,24.07,998,67.1,5,3.9
2000,90000,1,1,0,17.3,993,60,5,0.7
2015,118211,0,1,1,22.54,1396,88.73,5,5.9
2016,63316,0,1,1,22.7,1598,118,5,9.58
2014,42000,0,0,1,14.21,2143,203,5,24.95
2015,25648,1,1,1,13.7,1399,98.82,7,4.29
2011,67612,0,0,0,14.21,2143,203,5,11.5
2016,33000,0,1,1,16,2179,140,7,9.65
2015,20000,1,1,1,20.36,1197,78.9,5,3.75
2007,143000,1,1,0,14.2,1341,82.9,5,1.1
2014,118218,0,0,1,12.07,2967,241.4,7,31.41
2012,99000,0,1,0,12.05,2179,120,8,6
2016,22700,1,1,1,18.7,1199,88.7,5,5.55
2017,28000,0,1,1,14,2179,138.1,7,10.91
2014,62000,0,1,1,15.1,2179,140,7,7.25
2012,107023,0,1,1,22.07,1199,73.9,5,3.9
2012,71082,0,1,1,19.3,1248,73.9,5,3.95
2013,60000,0,0,1,15.73,1968,174.33,5,22
2014,21701,1,1,1,23.1,998,67.04,5,3.38
2011,56000,1,1,1,16.8,1497,116.3,5,3.45
2016,32450,1,1,1,18.6,1197,81.83,5,5.75
2016,12500,1,1,1,25.17,799,53.3,5,2.75
2019,20483,0,0,1,17.9,2143,136,5,30.3
2014,45800,0,1,1,22.7,1498,89.84,5,7.5
2015,35441,1,1,1,18.6,1197,81.83,5,6.87
2015,86398,0,1,1,12.99,2494,100.6,7,15.2
2012,150000,0,1,1,21.64,1461,84.8,5,3.5
2014,89000,0,1,1,25.2,1248,74,5,5.85
2010,68375,1,1,1,19,998,66.1,5,2.5
2013,52000,1,1,1,18.6,1197,85.8,5,3.95
2017,39000,0,0,1,17.9,2143,136,5,27
2014,68000,1,1,0,16.02,1373,93.7,7,6.75
2007,71000,1,1,0,18.9,998,67.1,5,1.5
2012,72003,0,1,1,22.07,1199,73.9,5,3.9
2014,135670,0,1,1,22.7,1498,89.84,5,6.55
2017,65850,0,1,1,25.1,1498,98.6,5,9.44
2015,53920,1,1,1,14.28,1798,138.03,5,10.77
2014,58000,0,1,1,15.1,2179,140,7,7.5
2016,4000,1,1,1,24.7,796,47.3,5,3
2010,58000,0,0,1,18.59,2993,265,5,11.75
2016,29832,1,1,1,21.1,814,55.2,5,3.29
2016,71156,0,1,1,26.59,1248,74,5,6.5
2015,64687,1,1,1,31.79,998,58.33,5,3.8
2011,54000,0,0,1,16.55,1968,147.51,5,18
2009,75000,1,0,0,13.7,1798,157.75,5,4.95
2015,39208,1,1,1,17.57,1193,88.7,5,4.52
2014,41000,0,1,1,17,2149,139.07,7,8
2013,38622,1,1,1,17.4,1497,117.3,5,6.26
2016,18000,1,1,1,16.95,1498,97.7,5,7.5
2011,45000,1,0,1,14.4,1598,103.6,5,3.35
2014,48656,1,0,1,15.74,1591,121.3,5,5.5
2012,79000,0,0,1,22,1582,126.2,5,5.25
2012,88000,0,0,1,16.55,1968,140,5,16.25
2009,92000,1,1,1,15.5,1586,103.3,5,2.7
2019,9000,0,0,1,12.62,2198,158,7,32.9
2008,50121,1,1,1,20.4,1197,83.11,5,3.41
2014,79000,0,1,1,24,1120,70,5,4.15
2014,46000,0,1,0,20.14,1498,88.8,5,5.9
2012,100000,1,0,1,10,2496,157.7,5,11.5
2015,41000,1,1,1,18.6,1197,81.83,5,4.75
2015,25000,1,0,1,24.07,998,67.1,5,3.5
2014,71899,0,1,1,20.77,1248,88.76,7,7.25
2016,7100,1,0,1,23.1,998,67.04,5,4.35
2018,38171,1,0,0,22.5,999,67,5,4.99
2013,70359,0,1,1,12.05,2179,120,8,7.65
2011,200000,0,1,1,12.8,2494,102,7,9
2017,26969,0,1,1,22.07,1199,73.9,5,6.9
2011,56500,0,1,1,20,1399,68,5,2.9
2014,40000,0,1,1,20.45,1461,83.8,5,5.75
2014,41000,0,1,1,17,2200,139.01,7,8
2017,53105,1,0,1,22.5,999,67,5,4.41
2013,23000,0,1,1,21.14,1498,103.52,5,4.95
2016,80999,0,0,1,16,2179,140,7,14.4
2012,82000,0,1,1,20,1399,68.05,5,2.95
2017,68557,0,1,1,15.96,2523,62.1,7,8.14
2016,34000,0,1,1,20.64,1498,108.5,5,8.45
2015,77000,0,1,1,12.99,2494,100,8,12.5
2012,48000,0,1,1,15.1,2179,140,7,6.5
2015,28232,1,1,0,15.8,1499,110,5,7.72
2011,110000,0,0,1,16.96,1968,138.1,5,8
2009,120000,0,1,0,13.93,2179,138,7,3
2013,49000,0,0,1,8.2,2993,245,4,29
2014,22000,1,1,1,16.47,1198,74,5,4.11
2015,14925,1,1,1,18.5,1197,82.9,5,5.37
2013,75000,0,1,1,20.77,1248,88.8,7,6.55
2015,23000,1,1,1,17.4,1497,117.3,5,7
2014,57000,1,1,1,17,1497,118,5,5.48
2013,76718,0,0,1,16.96,1968,138.03,5,6.51
2016,138000,0,1,1,25.8,1498,98.6,5,5.15
2013,140000,0,1,0,15.1,2179,140,7,9
2008,110000,1,0,0,14.53,1798,138.1,5,2.75
2012,73000,0,0,1,22.69,1995,190,5,12.5
2017,63423,0,1,1,23,1498,98.96,5,7.69
2013,62132,1,1,1,18.5,1197,82.85,5,4.57
2013,51000,1,0,1,16.8,1497,118,5,4.5
2015,75000,0,1,1,23.2,1248,73.94,5,4.9
2008,55410,1,1,1,19.81,1086,68.05,5,1.65
2015,41000,1,1,1,18.2,1199,82.4,5,3.25
2012,45000,0,1,1,22.32,1582,126.32,5,6.25
2018,53322,1,1,1,15.8,1591,121.3,5,12.13
2013,48000,1,1,1,18.2,1199,82.4,5,3.25
2013,72000,0,0,1,14.16,1968,174.3,5,29
2013,50266,1,1,1,17,1497,118,5,5.53
2017,21800,1,1,1,17,1497,121.36,5,8.75
2014,45000,0,0,0,12.07,2967,241.4,7,37.9
2010,62000,1,1,1,20.36,1197,78.9,5,2.4
2014,41681,1,1,1,17,1197,80,5,4.55
2011,69313,1,1,0,17.5,1197,85.8,5,2.65
2017,49000,0,1,0,25,1396,69,5,1.6
2012,40471,0,0,0,16.2,2993,235,5,25.72
2013,60000,0,1,1,22.9,1248,74,5,4.15
2018,1001,1,1,1,19,1194,94.68,5,7.23
2008,38000,1,1,0,13.9,1599,103.2,5,2.6
2008,66000,0,0,0,16.07,1995,181,5,7.25
2017,33901,0,1,1,12.8,2494,102,8,14.29
2011,57000,0,0,0,14.94,2143,204,5,17.25
2013,170000,0,1,1,22.54,1582,126.2,5,7.5
2014,60000,0,1,1,23.2,1248,73.94,5,4.35
2016,85000,0,1,1,24.3,1248,88.5,5,8.9
2016,146000,1,1,0,19.1,1197,82,5,3.5
2014,56002,0,1,1,26,1498,98.6,5,6.1
2016,8554,1,1,1,25.17,799,53.3,5,3.2
2014,62322,0,1,1,23.59,1364,67.06,5,4.9
2015,37929,1,1,1,24.07,998,67.1,5,3.69
2016,5400,1,1,1,23.84,1199,84,5,3.98
2013,60000,0,1,1,21.9,1396,90,5,2.95
2014,55730,0,0,1,16.55,1968,147.51,5,15.21
2015,62000,0,1,1,28.4,1248,74,5,6.3
2017,14576,1,1,1,17,1198,73.75,5,6.69
2017,17000,1,0,1,16,1497,117.3,7,9.5
2009,28000,1,1,1,17,1197,80,5,2.65
2012,58200,0,1,1,14.66,2199,194.3,7,7.5
2018,12278,1,0,1,23.1,998,67.04,5,5.63
2018,17665,1,1,1,15.8,1591,121.3,5,11.78
2004,200000,0,1,0,17.88,1396,52.8,5,0.85
2011,55893,1,1,1,15.04,1598,103.6,5,3.35
2015,60586,1,1,1,23.1,998,67.04,5,4.11
2015,13500,0,0,1,17.9,2143,136,5,25.51
2017,30000,1,1,1,22.74,796,47.3,5,3.1
2018,12000,0,0,1,10.91,3198,197,7,33.5
2017,65000,1,1,1,17.57,1193,88.7,5,4.8
2014,38000,1,1,1,16.09,1598,103.5,5,3.49
2012,25000,1,1,0,17.5,1373,91.1,7,5.15
2011,100000,0,0,1,14,2987,224,5,14.41
2014,13710,1,1,1,16.2,1199,74,5,4.75
2015,100000,0,0,1,12.55,2982,168.5,7,19
2017,17000,1,1,1,23.1,998,67.04,5,4.9
2008,89000,0,0,0,16.07,1995,181,4,6.3
2006,100173,1,1,0,16.9,1497,100,5,2.4
2009,97000,1,1,1,13.17,1999,114,5,3
2016,40190,1,1,1,18.06,1198,74.93,5,4.25
2016,29647,0,1,1,20.14,1498,88,5,6.3
2018,43639,1,1,1,21.1,998,100,5,8.15
2012,37333,1,1,1,20.36,1197,78.9,5,3.22
2018,48407,1,1,1,18.6,1197,81.83,5,7.65
2011,25000,1,0,1,10.37,2979,306,2,30
2010,72400,1,1,0,20.36,1197,78.9,5,2.3
2012,18000,1,0,1,13.6,1598,181,4,22
2012,65167,1,1,1,19.4,1198,86.8,5,3.28
2016,25418,1,1,1,20.73,1373,91.2,5,7.09
2013,38995,0,1,1,19.3,1248,73.9,5,6.46
2012,60000,0,1,1,22.07,1199,73.9,5,4
2011,72000,0,0,1,17.05,1995,184,5,11
2016,31075,0,0,0,12.07,2967,241.4,7,49.79
2015,4311,0,1,1,25.83,1498,99,5,4.8
2017,21000,0,0,1,21.76,1995,190,5,35
2011,54000,0,0,1,14,2987,224,5,21.99
2007,50000,1,1,0,17.3,1061,64,5,1.1
2018,13000,1,1,1,21.4,1197,83.1,5,6.6
2013,74000,1,1,1,22,1197,81.8,5,4.5
2009,75000,1,1,0,14.7,1150,76,5,1
2017,25000,0,1,1,20.14,1498,88,5,6.9
2012,139000,0,0,1,0,2179,115,5,16.75
2015,52000,0,0,1,14.16,1968,174.3,5,25.49
2015,20000,0,0,1,18.53,1968,187.74,5,35.5
2018,32663,0,1,1,24,1186,73.97,5,6.28
2012,76777,0,1,0,12.05,2179,120,8,4.88
2016,100303,0,1,1,22.95,1248,74,5,3.7
2015,43993,1,1,1,21.1,814,55.2,5,3.45
2016,72118,0,1,1,15.4,2179,120,8,10.23
2010,83000,1,0,0,11.1,2354,142,5,6.5
2016,7523,1,1,1,16.2,1199,74,5,6.15
2014,34670,1,1,1,15.1,1196,73,7,2.9
2016,30000,0,1,1,24,1120,70,5,5.5
2017,17000,0,0,1,10.91,3198,197,7,31
2015,59261,0,1,1,24,1186,73.97,5,4.25
2016,65210,0,1,1,22.9,1248,74,5,5.48
2016,19000,1,1,1,18.6,1197,81.83,5,7.25
2012,50000,1,1,1,17.5,1298,85.8,5,3
2015,47000,0,0,1,22.69,1995,190,5,29.5
2007,75000,1,1,0,17.7,1497,78,5,1.49
2013,54534,1,0,1,16.95,1197,78.9,5,3.65
2018,13000,0,1,1,23,1498,98.96,5,10.9
2015,48808,1,1,1,23.1,998,67.04,5,4.3
2012,63001,0,1,0,20.77,1248,88.76,7,6.11
2015,64771,0,1,1,12.8,2494,102,8,15.5
2016,34634,1,1,1,17.8,1497,117.3,5,6.9
2012,69242,1,1,1,19.1,1197,85.8,5,4.69
2011,33292,1,1,1,18.5,1197,85.8,5,3.19
2012,55000,1,0,0,15,1396,98.6,5,3.75
2019,1000,1,1,1,17.19,1197,81.86,5,8.6
2011,80000,1,1,0,17,1497,118,5,3.85
2016,65003,0,0,1,13.6,4134,382,5,67.83
2019,16573,1,1,1,17.8,1198,86.7,5,9.31
2008,152633,1,0,1,12.9,1799,130,5,3
2015,53000,1,1,1,18.6,1197,81.83,5,5.5
2017,50129,0,1,1,19.67,1582,126.2,5,13.3
2013,63716,0,0,1,15.73,1968,174.33,5,23
2018,11000,1,1,1,24.7,796,47.3,5,3.35
2012,115000,0,0,0,15.06,1995,177,5,10
2013,63265,1,1,1,20.36,1197,78.9,5,2.95
2016,20000,0,1,1,21.66,1498,108.62,5,6.75
2010,79000,1,1,0,16.47,1198,73.9,5,2.44
2015,41000,1,1,1,20.73,1373,91.1,5,5.85
2015,26323,1,0,1,17.21,1197,103.5,5,7.4
2016,76000,0,1,1,24.4,1120,71,5,3.8
2008,69972,1,1,1,13.5,1799,130,5,3.8
2008,69000,1,1,1,17.7,1497,78,5,2.7
2016,65000,0,1,1,15.96,2523,62.1,7,7.21
2016,29512,1,1,1,17.4,1497,117.3,5,7.9
2017,51000,0,1,1,25.4,1186,73.97,5,4.2
2014,58003,0,1,1,19.01,1461,108.45,5,5.75
2013,56500,1,0,1,16.98,998,66.1,5,3.45
2014,29063,0,0,1,17.11,1968,174.33,5,25.75
2018,46811,0,1,1,16,2179,140,7,16.59
2014,31897,1,1,1,18.06,1198,74.96,5,4.69
2009,52100,0,0,0,13.2,1995,170,5,7.5
2016,73000,0,1,1,13.68,2393,147.8,7,16.5
2009,31423,1,1,1,17,1497,118,5,1.99
2014,75180,0,1,1,22.9,1248,74,5,5.25
2013,75000,0,1,0,19.64,1461,108.45,5,5.4
2014,15000,1,1,1,16.47,1198,74,5,3.9
2015,12000,1,1,1,17.19,1197,81.86,5,5.8
2014,32000,0,0,1,18.12,1995,190,5,30.5
2017,44504,0,1,1,23.4,1248,74,5,5.6
2012,66000,0,0,1,0,2987,165,5,23
2015,39437,0,1,1,28.4,1248,74,5,5.15
2017,36931,0,0,1,19.08,1582,126.2,5,9.48
2016,17800,1,0,0,21.9,624,37.48,4,2.38
2009,71346,1,1,1,17.5,1298,85.8,5,3.8
2015,45000,1,1,0,18.6,1197,81.83,5,5.5
2010,85155,1,1,1,17,1197,80,5,3.55
2015,48823,1,1,1,20.73,1373,91.1,5,6.35
2015,37000,0,0,1,12.7,2179,187.7,5,36
2005,92000,0,1,0,16.1,1405,70,5,1.1
2014,36000,1,1,1,17.57,1193,88.7,5,3.7
2016,24569,0,1,1,16,1997,140,7,13.5
2008,95000,1,0,0,11.7,2354,177.6,5,2.85
2015,25811,1,1,0,25.4,624,37.5,4,2.13
2015,65000,0,1,1,22.7,1582,126.2,5,7.75
2017,100400,0,1,1,25,1396,69,5,2.85
2014,76414,0,1,1,25.8,1498,98.6,5,4.95
2012,82103,0,1,1,15.1,2179,140,7,6.2
2013,98000,0,0,1,18.56,1995,190,5,17.5
2010,45252,1,1,1,18.9,1197,81.86,5,2.25
2017,10300,1,1,1,21.4,1197,83.1,5,6.75
2016,42024,0,0,1,19.08,1582,126.2,5,9.73
2018,51236,0,1,1,25.47,1248,88.5,7,8.49
2013,52000,1,0,1,13.6,1598,181,4,25
2015,42894,0,1,1,23.2,1248,73.94,5,5.59
2011,68000,0,0,1,15.6,1896,106,5,4.8
2014,69000,0,1,1,22.7,1498,89.84,5,5.45
2017,10000,1,1,1,18.6,1197,81.83,5,6.5
2015,16000,1,1,1,19.4,1198,86.8,5,4.35
2013,46992,0,1,1,25.8,1498,98.6,5,3.75
2010,170000,0,0,0,18.48,1995,177,5,12
2014,58000,0,0,1,12.07,2967,241.4,7,32
2015,50000,0,1,0,24,1120,70,5,4
2011,39010,0,1,1,23.08,1461,63.1,5,2.6
2016,26946,1,1,1,18.9,1197,82,5,4.45
2015,28700,1,1,1,21.1,814,55.2,5,2.6
2011,60000,1,0,1,11.74,1796,186,5,16
2014,38999,0,0,1,12.7,2179,187.7,5,32.5
2016,39000,0,0,1,11.18,2696,184,7,13.85
2018,7784,1,1,1,20.73,1373,91.1,5,8.76
2014,45710,1,0,1,11.8,3498,272,7,23.68
2017,42000,1,0,1,22,1197,81.8,5,5.5
2013,75995,0,0,0,11.49,4367,335.3,5,65.81
2013,57000,0,1,1,19.01,1461,108.45,5,4.99
2013,85350,0,1,0,22.32,1582,126.32,5,5.7
2016,82725,1,0,1,14.28,1798,138.03,5,11.99
2016,19000,0,0,0,21.76,1995,190,5,29.99
2018,13900,1,1,1,18.88,1499,110.4,5,9.5
2014,108000,0,1,1,25.2,1248,74,5,5.5
2016,36000,0,0,1,11.72,2199,194.3,7,23
2013,62188,0,1,1,17.2,1396,53.5,5,2.95
2015,58397,0,1,1,24,1120,70,5,4.9
2016,30000,1,0,1,22.5,998,67,5,4.25
2018,29907,0,1,1,16,2179,140,7,16.36
2009,46000,0,0,1,16.55,1968,147.51,5,9.95
2012,65000,0,1,1,20.54,1598,103.6,5,5.5
2016,22000,0,1,1,24.3,1248,88.5,5,8.25
2002,99024,1,1,1,17.3,993,60,5,0.95
2016,34952,1,1,1,19.81,1086,68.05,5,4.01
2019,13913,1,1,1,17.5,1199,88.7,5,8.2
2014,71000,0,1,0,25.1,1498,98.6,5,6.2
2012,97000,0,0,1,11.5,2982,169,7,16.75
2017,21000,0,0,1,16,2179,140,7,16.5
2012,110438,0,1,1,20,1399,68.05,5,3.5
2017,66507,1,0,0,19,1199,88.7,5,5.43
2017,54650,0,0,1,10.91,3198,197,7,30.35
2014,32000,1,0,1,17.97,1498,99.6,5,7.99
2011,75378,0,1,1,18.7,1896,66,5,3.59
2012,82697,0,1,1,25.44,936,57.6,5,1.9
2009,135000,1,0,1,12.1,2362,164.7,5,4.7
2012,149000,0,1,1,19.01,1461,108.45,5,7.25
2016,26212,0,0,1,17.9,2143,136,5,24.46
2014,23500,1,1,0,17.57,1193,88.7,5,3.9
2013,56127,1,1,1,18.5,1197,80,5,5.15
2015,26000,1,0,1,21.5,1197,81.8,5,3.65
2016,26000,0,1,1,25.4,1186,73.97,5,5
2009,42000,1,1,1,17,1497,118,5,2.3
2001,130000,1,1,0,13.2,1495,94,5,0.75
2009,137148,1,1,0,13.9,1599,103.2,5,1.85
2010,114703,1,1,1,15.6,1196,70,5,1.8
2014,97439,0,1,1,25.8,1498,98.6,5,4.41
2006,40000,1,1,1,18.9,998,67.1,5,2
2014,28000,0,0,1,13,2987,258,5,31.75
2015,37500,0,0,1,17.68,1968,174.33,5,32
2010,37000,0,0,1,13.5,2987,282,5,21
2010,83000,0,1,1,19.3,1248,73.9,5,2.75
2005,79012,1,1,1,13.4,1794,125,5,2.64
2018,27395,0,1,1,15.4,2179,120,7,14.19
2017,35362,1,1,1,22.5,998,67.04,5,3.85
2014,117000,0,1,1,13,2982,168.5,7,15.5
2010,23000,1,1,1,18.2,1061,64,5,1.9
2014,59508,1,1,1,25.4,624,37.48,4,1.26
2009,69000,1,1,0,18.5,1197,80,5,2.4
2010,58000,0,0,1,22.69,1995,190,5,11.5
2014,88511,0,1,1,16,2179,140,7,8.25
2011,66000,1,1,1,15.8,1598,105,5,2.75
2009,65000,1,1,0,17.5,1198,70,5,1.4
2015,30676,1,1,1,25.4,624,37.5,4,2.9
2011,76000,0,1,1,20,1399,68,5,2.4
2013,23627,1,0,1,14.8,1598,105,5,4.75
2018,52827,0,0,1,12.7,2179,187.7,5,44.76
2015,64465,0,1,1,26,1498,98.6,5,6.22
2018,14000,1,0,1,22.5,999,67,5,4.5
2015,26000,1,1,1,18.9,1197,82,5,4.25
2011,78203,0,0,1,18.1,1991,147.9,4,5.5
2017,27000,0,1,1,22.54,1396,88.73,5,6.95
2018,31919,1,0,1,24.07,998,67.1,5,4.56
2016,47392,0,1,1,20.5,1582,126.2,5,13.82
2016,17362,1,1,1,18,1198,86.7,5,5.65
2016,49716,0,1,1,21.19,1396,88.73,5,6.2
2014,48000,1,1,1,23.1,998,67.04,5,3.25
2009,46000,0,0,1,16.55,1968,147.51,5,8.5
2016,79000,0,1,1,24.8,1396,88.7,5,7.25
2013,57000,0,1,1,21.8,1461,78,5,4.61
2016,29754,1,1,1,16.2,1199,74,5,5.3
2012,50123,0,1,1,17,1405,70,5,1.9
2012,57184,1,1,1,20.36,1197,78.9,5,3.09
2007,75000,0,0,0,16.46,2993,258,5,9.5
2015,26000,0,0,1,17.01,1582,126.2,5,12.65
2016,22129,1,1,1,18.9,1197,82,5,4.25
2011,127887,0,1,1,21.1,1248,73.9,5,2.95
2006,92000,0,1,1,10.5,2179,120,8,3.45
2011,60634,1,1,1,19.81,1086,68.05,5,3.3
2014,90000,0,1,1,14,2179,138.1,7,8
2009,59000,1,1,1,13.5,1799,130,5,2.71
2012,59293,1,1,1,18.2,998,67.1,5,2.7
2012,80753,0,1,0,23.4,1248,74,5,4.5
2015,40000,0,1,0,13,2982,168.5,7,18.75
2014,103000,0,1,0,28.4,1248,74,5,5.25
2012,72389,1,1,1,26.2,998,58.2,5,3.2
2017,48000,0,1,1,28.4,1248,73.75,5,6
2014,41000,1,1,1,18.9,1197,82,5,3.14
2016,26000,1,1,1,25.17,799,53.3,5,2.55
2012,30000,1,1,0,15.64,1193,64.08,5,2.3
2014,74624,0,1,1,20,1399,68.05,5,5.65
2015,47877,0,0,1,15.15,2967,240,5,48.22
2016,35000,1,1,1,24.07,998,67.1,5,3
2015,52123,0,1,1,20.34,1498,103.2,5,7.5
2005,90000,0,1,1,10.5,2179,120,8,2.6
2018,1400,0,0,1,18.56,1995,190,5,61.25
2009,122000,1,1,0,17,1497,118,5,3.5
2016,21110,1,0,1,17.44,1998,189.08,4,28.95
2015,78000,0,0,1,13.5,2477,175.56,6,15
2012,72000,0,1,1,19.3,1248,73.9,5,4.25
2006,48000,1,0,1,8.6,5998,552,4,59
2013,43486,0,1,1,20.77,1248,88.76,7,6.6
